title,company,location,experience,salary,skills,date_posted,company_rating,company_reviews,role_searched,scraped_date,job_url
GEN AI Data Scientist,US MNC (analytics),Hybrid - Bengaluru,5-10 Yrs,30-45 Lacs PA,"Langchain, Artificial Intelligence, Large Language Model, Retrieval Augmented Generation, Python, Natural Language Processing, Machine Learning, Deep Learning",1 day ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-gen-ai-data-scientist-aspyra-hr-services-bengaluru-5-to-10-years-090726029893
Data Scientist with R Programmer,Capco,"New Delhi, Pune, Bengaluru",3-7 Yrs,10-20 Lacs PA,"R Script, Rstudio, R Shiny, R Program, Python, Shiny, R, Data",1 week ago,3.8,706  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-with-r-programmer-capco-new-delhi-pune-bengaluru-3-to-7-years-030726015838
Data Scientist,Black and white Business Solution,"Hyderabad, Chennai, Bengaluru",3-8 Yrs,20-30 Lacs PA,"Agentic Ai, Genrative Ai, Artificial Intelligence, Machine Learning, Data Science, Natural Language Processing, Aiml, Deep Learning",1 day ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-black-and-white-business-solutions-hyderabad-chennai-bengaluru-3-to-8-years-291025036241
Data Scientist,Quess Corp Limited,Bengaluru,2-6 Yrs,Not Disclosed,"RAG, LLM, Machine Learning, Python, Retrieval Augmented Generation, Machine, Generation, Data",2 days ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-quess-bengaluru-2-to-6-years-070726024736
Data Scientist  AIML,Tata Consultancy Services,"Hyderabad, Chennai, Bengaluru",5-10 Yrs,15-27.5 Lacs PA,"generative ai, Machine Learning, Deep Learning, Data Science, Python, Predictive Modeling, Natural Language Processing, Numpy",1 week ago,3.3,116794  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-aiml-tata-consultancy-services-hyderabad-chennai-bengaluru-5-to-10-years-020726025975
Data Scientist,Leading Client,Pune,2-4 Yrs,Not Disclosed,"data scientist, algorithms, python, sas, power bi, visualization tools, machine learning, programming languages",2 days ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-wenger-watson-business-systems-private-limited-pune-2-to-4-years-080726917244
Data Scientist,Leading Client,Hyderabad,2-4 Yrs,Not Disclosed,"data scientist, algorithms, python, sas, power bi, visualization tools, machine learning, programming languages",2 days ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-wenger-watson-business-systems-private-limited-hyderabad-2-to-4-years-080726917243
Data Scientist,Quest Global,"Hybrid - Chennai, Bengaluru, Kerala",5-10 Yrs,Not Disclosed,"Reporting, Modeling, Machine Learning, Reporting Tools, Scikit-Learn, Numpy, Analytics, Deep Learning",3 days ago,3.5,3188  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-quest-global-chennai-bengaluru-kerala-5-to-10-years-060726016689
Data Scientist,Leading Client,Chennai,2-4 Yrs,Not Disclosed,"data scientist, algorithms, python, sas, power bi, visualization tools, machine learning, programming languages",2 days ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-wenger-watson-business-systems-private-limited-chennai-2-to-4-years-080726917245
Data Scientist -- Hybrid - Bangalore,Product based IT Company,Hybrid - Bengaluru,5-7 Yrs,Not Disclosed,"Data Science, Statistical Modeling, Data Analytics, Machine Learning, Predictive Modeling, Artificial Intelligence, Python, ML",1 day ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-hybrid-bangalore-iitjobs-inc-bengaluru-5-to-7-years-080726023485
Data Scientist,LTIMindtree,"Hybrid - Hyderabad, Pune, Bengaluru",5-10 Yrs,Not Disclosed,"Python, Data Science, Generative Ai Tools, Artificial Intelligence, Natural Language Processing, LLM, Mlops, Machine Learning",1 day ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-alike-thoughts-hyderabad-pune-bengaluru-5-to-10-years-090726029600
Data Scientist,Coforge,"Hyderabad, Pune",6-11 Yrs,Not Disclosed,"Agentic Ai, Generative Ai, Python, Data Science, Artificial Intelligence, Machine Learning, Deep Learning, Intelligence",1 day ago,3.3,9068  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-coforge-hyderabad-pune-6-to-11-years-090726016810
Data Scientist,Spigot Software,Bengaluru,6-14 Yrs,Not Disclosed,"Large Language Model, data scientist, Python, SQL, generative ai, Artificial Intelligence, Natural Language Processing, Aiml",1 day ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-spigot-software-bengaluru-6-to-14-years-090726015291
Data Scientist,Emerson,Mohali,3-5 Yrs,Not Disclosed,"Process design, Supply chain, Business process, Analytical, Formulation, Machine learning, Agile, Open source",1 day ago,4.0,507  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-emerson-innovation-center-mohali-3-to-5-years-080726500144
Data Scientist,Nexsales Solutions,Mumbai,1-5 Yrs,Not Disclosed,"Academic Research, Sales, Cloud, Deployment, CRM, Python, Research, Academics",1 day ago,3.5,19  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-nexsales-solutions-private-ltd-mumbai-1-to-5-years-080726500604
Data Scientist,Tata Consultancy Services,"Mumbai, Chennai, Bengaluru",5-10 Yrs,Not Disclosed,"Compliance Management, AML, Fraud Analysis, Management, Fraud, Analysis, Compliance, Data",6 days ago,3.3,116794  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-tata-consultancy-services-mumbai-chennai-bengaluru-5-to-10-years-030726020252
Opportunity For Data Scientist (AI/ML) Fractal,Fractal Analytics,Hybrid - Bengaluru,5-10 Yrs,Not Disclosed,"Machine Learning, Predictive Modeling, Logistic Regression, Decision Tree, generative ai, Artificial Intelligence, Natural Language Processing, Deep Learning",1 week ago,4.0,1077  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-opportunity-for-data-scientist-ai-ml-fractal-fractal-analytics-bengaluru-5-to-10-years-020726019890
Data Scientist,Codincity Digital Technologies,Chennai,4-8 Yrs,Not Disclosed,"generation, chatbot, python, deploying models, large, workflow, data processing, microsoft azure",1 day ago,4.8,100  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-codincity-digital-technologies-chennai-4-to-8-years-090726506727
Data Scientist,Hastree Technologies,Noida,3-8 Yrs,Not Disclosed,"Natural Language Processing, Large Language Model, Aiml, Retrieval Augmented Generation, Python, Langchain, Artificial Intelligence, Fast API",1 day ago,4.7,17  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-hastree-technologies-noida-3-to-8-years-080726033306
Data Scientist and Instructor,Nxtwave Disruptive Technologies,Hyderabad,2-4 Yrs,Not Disclosed,"Machine Learning, Data Science, Predictive Modeling, CNN, Artificial Intelligence, Natural Language Processing, Neural Networks, Deep Learning",1 day ago,3.5,1328  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-and-instructor-nxtwave-disruptive-technologies-hyderabad-2-to-4-years-110526021727
Data Scientist,Nxtwave Disruptive Technologies,Hyderabad,2-4 Yrs,Not Disclosed,"Machine Learning, Data Science, Predictive Modeling, CNN, Artificial Intelligence, Natural Language Processing, Neural Networks, Deep Learning",1 day ago,3.5,1328  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-nxtwave-disruptive-technologies-hyderabad-2-to-4-years-090726033329
Data Scientist,Fractal Analytics,Hybrid - Bengaluru,5-10 Yrs,10-15 Lacs PA,"AI/ML, Data Science, Predictive Modeling, Gen AI, Decision Tree, Logistic Regression, Xgboost, Artificial Intelligence",1 week ago,4.0,1077  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-fractal-analytics-bengaluru-5-to-10-years-020726020486
Smart Manufacturing Data Scientist - Steel Making Process,Careernet,Bengaluru,15-24 Yrs,Not Disclosed,"Manufacturing Execution Systems, IioT, Steelindustry, Operational Technology, Manufacturing, Smart Manufacturing, Smart, Process",6 days ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-smart-manufacturing-data-scientist-steel-making-process-careernet-bengaluru-15-to-24-years-030726022582
Data Scientist,LTM,"Hybrid - Noida, Ghaziabad, Chennai",6-11 Yrs,20-35 Lacs PA,"Data Science, Artificial Intelligence, Aiml, Machine Learning, Python, ML, Science, Data",2 days ago,3.6,27017  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-ltm-noida-ghaziabad-chennai-6-to-11-years-080726012517
Data Scientist,Viaprom Technologies,Kolkata,4-5 Yrs,Not Disclosed,"Python, Power BI, Pandas, Tableau, Machine Learning, NumPy, SQL, Bi",1 day ago,3.9,3  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-viaprom-technologies-pvt-ltd-kolkata-4-to-5-years-090726924132
Walk-in || Data Scientist,LTM,N/A,N/A,Not Disclosed,"Artificial Intelligence, Natural Language Processing, Machine Learning, Python, Processing, Intelligence, Machine, Languages",1 day ago,3.6,27017  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-ltm-noida-5-to-10-years-090726017521
Data Scientist,Capgemini,"Hybrid - Hyderabad, Gurugram, Bengaluru",5-10 Yrs,Not Disclosed,"generative ai, Artificial Intelligence, Natural Language Processing, Machine Learning, Python, Languages, Intelligence, Processing",6 days ago,3.6,54772  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-capgemini-hyderabad-gurugram-bengaluru-5-to-10-years-030726019653
Data Scientist,Cloudaeon,Hybrid - Pune(Magarpatta),6-10 Yrs,Not Disclosed,"GenAI Solutions, Artificial Intelligence, Mathematics, Machine Learning, Statistics, Pyspark, ML Pipelines, Version Control",2 days ago,4.4,26  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-cloudaeon-pune-6-to-10-years-080726016162
data scientist,CN Solutions,Pune,4-6 Yrs,Not Disclosed,"sql, data science, pytorch, machine learning algorithms, aws, algorithms, python, natural language processing",1 day ago,4.6,3  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-cn-solutions-pune-4-to-6-years-090726911765
Data Scientist,Sparix Global,Noida,5-15 Yrs,Not Disclosed,"cd, continuous integration, kubernetes, python, natural language processing, card payments, microsoft azure, ci/cd",1 day ago,5.0,4  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-sparix-global-private-limited-noida-5-to-15-years-080726504139
Data Scientist,TechBlocks,"Hyderabad, Ahmedabad",5-10 Yrs,Not Disclosed,"Python, Power Bi, Debugging, Natural Language Processing, Data, Clickstream Analysis, Looker, Machine Learning",3 days ago,3.1,128  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-techblocks-consulting-pvt-ltd-hyderabad-ahmedabad-5-to-10-years-070726907048
Data Scientist,Ascendion Engineering,"Hybrid - Chennai, Vadodara",3-8 Yrs,Not Disclosed,"Data Science, Vertex, GCP, Python, Data, Science",1 day ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-ascendion-engineering-chennai-vadodara-3-to-8-years-090726025069
Data Scientist,CGI,Bengaluru,6-10 Yrs,Not Disclosed,"Pytorch, Tensorflow, Machine Learning, Numpy, Python, SQL, Data, Machine",1 week ago,4.0,5557  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-cgi-bengaluru-6-to-10-years-020726022409
Walk-in || Data Scientist,Tata Consultancy Services,N/A,N/A,Not Disclosed,"Natural Language Processing, Artificial Intelligence, Machine Learning, Languages, Intelligence, Processing, Process, Machine",3 days ago,3.3,116794  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-tata-consultancy-services-kolkata-4-to-9-years-060726020539
Data Scientist,Nxtwave Disruptive Technologies,Hyderabad,4-6 Yrs,25-30 Lacs PA,"Data Science, Retrieval Augmented Generation, Python, Predictive Analytics, Analytics, Generation, Data, Science",1 day ago,3.5,1328  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-nxtwave-disruptive-technologies-hyderabad-4-to-6-years-080726031887
Data Scientist - F2F discussion - Kolkata,Tata Consultancy Services,Kolkata,5-10 Yrs,Not Disclosed,"Data Science, Tensorflow, Pytorch, Machine Learning, Deep Learning, Scikit-Learn, Python, Data",4 days ago,3.3,116794  Reviews,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-f2f-discussion-kolkata-tata-consultancy-services-kolkata-5-to-10-years-060726005325
Data Scientist (Computer Vision),Leading Client,Bengaluru,4-9 Yrs,Not Disclosed,"data scientist, image processing, algorithms, python, c, data pipelines, mathematics, machine learning",2 days ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-computer-vision-wenger-watson-business-systems-private-limited-bengaluru-4-to-9-years-070726933885
Data Scientist,Leading Client,"Noida, Gurugram, Bengaluru",2-5 Yrs,Not Disclosed,"Python, Scikit-learn, Data Modeling, Machine Learning, Statistics, SQL, TensorFlow, Data",3 days ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-talent-corner-hr-services-pvt-ltd-noida-gurugram-bengaluru-2-to-5-years-060726917684
Data Scientist (NLP),Leading Client,Bengaluru,4-9 Yrs,Not Disclosed,"data scientist, algorithms, python, data analysis, business systems, nltk, communication and interpersonal skills, programming languages",2 days ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-nlp-wenger-watson-business-systems-private-limited-bengaluru-4-to-9-years-070726934058
Data Scientist,Leading Client,Bengaluru,6-11 Yrs,Not Disclosed,"data scientist, algorithms, python, power bi, visualization tools, communication and interpersonal skills, machine learning, programming languages",2 days ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-wenger-watson-business-systems-private-limited-bengaluru-6-to-11-years-070726933960
Data Scientist,Leading Client,"Noida, Gurugram, Bengaluru",4-8 Yrs,Not Disclosed,"Python, Scikit-learn, Data Modeling, Machine Learning, Statistics, SQL, TensorFlow, Modeling",3 days ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-talent-corner-hr-services-pvt-ltd-noida-gurugram-bengaluru-4-to-8-years-060726917736
Data Scientist,Leading Client,Bengaluru,2-4 Yrs,Not Disclosed,"data scientist, algorithms, python, sas, power bi, visualization tools, machine learning, programming languages",2 days ago,N/A,N/A,Data Scientist,2026-07-10,https://www.naukri.com/job-listings-data-scientist-wenger-watson-business-systems-private-limited-bengaluru-2-to-4-years-070726934158
