title,company,location,experience,salary,skills,date_posted,company_rating,company_reviews,role_searched,scraped_date,job_url
Business Analyst,Leading Client,"Noida, Gurugram, Bengaluru",3-7 Yrs,Not Disclosed,"Requirement Gathering, Business Analysis, Documentation, Agile, JIRA, SQL, Stakeholder Management, Requirements",3 days ago,N/A,N/A,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-talent-corner-hr-services-pvt-ltd-noida-gurugram-bengaluru-3-to-7-years-060726917491
Business Analyst,Leading Client,"Noida, Gurugram, Bengaluru",2-5 Yrs,Not Disclosed,"Requirement Gathering, Business Analysis, Documentation, Agile, JIRA, SQL, Stakeholder Management, Requirements",3 days ago,N/A,N/A,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-talent-corner-hr-services-pvt-ltd-noida-gurugram-bengaluru-2-to-5-years-060726917584
Business Analyst,Acufore India,Bengaluru,3-5 Yrs,Not Disclosed,"Requirement Gathering, Process Modeling, Business Analysis, Requirements, Modeling, Analysis, Process",1 week ago,3.9,31  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-acufore-india-bengaluru-3-to-5-years-030726017671
Business Analyst,Kiya.ai,"Hybrid - Chennai, Bengaluru, Mumbai (All Areas)",5-7 Yrs,5-11 Lacs PA,"Brd, Trade Life Cycle, FRD, Letter of Credit, Swift Messaging, Trade Finance, Collections, Stakeholder Management",3 days ago,4.0,655  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-kiya-ai-chennai-bengaluru-mumbai-all-areas-5-to-7-years-060726010610
Business Analyst,Cloudxtreme,"Hybrid - Hyderabad, Bengaluru",5-10 Yrs,Not Disclosed,"BI Development, stakeholders, business analyst, Business analysis, Bi, Development",1 week ago,4.2,4  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-cloudxtreme-hyderabad-bengaluru-5-to-10-years-020726020291
CMDB Business Analyst,Exiger Technologies,Bengaluru,3-8 Yrs,Not Disclosed,"CMDB Data Analysis, Configuration Management, ITSM, Servicenow CMDB, Business Analysis, Management, Data analysis, CMDB",3 days ago,3.2,7  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-cmdb-business-analyst-exiger-technologies-bengaluru-3-to-8-years-060726014502
Business Analyst -Capabilities,VH Mobile Metrics,"Pune, Chennai, Bengaluru",8-12 Yrs,Not Disclosed,"Business Analyst, Procurement Capabilities, Business Intelligence, Supply Chain Analytics, Power BI, SAP MM, Procurement Analytics, SAP Ariba",6 days ago,N/A,N/A,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-capabilities-vh-mobile-metrics-pune-chennai-bengaluru-8-to-12-years-030726030373
Business Analyst,UST,Bengaluru,6-12 Yrs,Not Disclosed,"Lightning, Apex, Business Analysis, Salesforce, Agentforce, Demandware, Visualforce, Analysis",3 days ago,3.7,5826  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-ust-bengaluru-6-to-12-years-070726004469
Business Analyst,Accenture,Mumbai,1-4 Yrs,Not Disclosed,"trading, project management, oems, charles river, risk analytics, middle office, documentation, investment banking",1 week ago,3.7,75214  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-mumbai-1-to-4-years-300626927718
Business Analyst || Gurgaon and Chandigarh,Delhivery,"Chandigarh, Gurugram",1-6 Yrs,5-6 Lacs PA,"VLOOKUP, Advanced Excel, MIS Reporting, SQL, Pivot Table, SUMIF, Countif, Formulas",1 week ago,3.8,8025  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-gurgaon-and-chandigarh-delhivery-chandigarh-gurugram-1-to-6-years-290626011011
Business Analyst,ti Steps,"Hyderabad, Chennai, Bengaluru",0-2 Yrs,3-4 Lacs PA,"Business Analytics, Requirement Gathering, Workflow, Requirement Analysis, Business Analysis, Analytics, Requirements, Analysis",3 weeks ago,3.9,19  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-ti-steps-hyderabad-chennai-bengaluru-0-to-2-years-300825012233
T24 Business Analyst,Cognizant,Chennai,18-22 Yrs,Not Disclosed,"data, enterprise, data processing, data warehousing, scale, business analysis, dimensional modeling, financial services",1 week ago,3.7,62670  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-t24-business-analyst-cognizant-chennai-18-to-22-years-290626002097
Business Analyst,Mouser Electronics,Pune,2-7 Yrs,Not Disclosed,"Business Process Re-Engineering, Gap Analysis, Mockups, Waterfall, Process Mapping, Software Testing, Wireframe, Uat",6 days ago,3.4,275  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-mouser-electronics-india-pvt-ltd-pune-2-to-7-years-030726928051
Business analyst,Adhiran Infotech,Chennai,4-6 Yrs,Not Disclosed,"Product Analyst, Rework, Data analysis, Business Analyst, Agile scrum, System design, E-commerce, JIRA",1 week ago,5.0,6  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-adhiran-infotech-chennai-4-to-6-years-260626506490
Business Analyst,Accenture,Pune,3-8 Yrs,Not Disclosed,"Business Analyst, Design, Project Management, Process Mapping, Analytical Skills, Business Processes, Business Models, Research",1 week ago,3.7,75214  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-pune-3-to-8-years-300626907968
Business Analyst,Accenture,Gurugram,5-10 Yrs,Not Disclosed,"Business Analyst, Pr, Sap, Process Mapping, Analytical Skills, Business Models, Global Trade, Research",1 week ago,3.7,75214  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-gurugram-5-to-10-years-300626911451
Business Analyst,Accenture,Pune,5-10 Yrs,Not Disclosed,"Business Analyst, Design, Communication Skills, Requirements Gathering, Process Mapping, Analytical Skills, Business Process, Research",1 week ago,3.7,75214  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-pune-5-to-10-years-300626908099
Business Analyst,Accenture,Pune,5-10 Yrs,Not Disclosed,"Business Analyst, Design, Communication Skills, Requirements Gathering, Process Mapping, Analytical Skills, Business Process, Research",1 week ago,3.7,75214  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-pune-5-to-10-years-300626908062
Business Analyst,Accenture,Pune,5-10 Yrs,Not Disclosed,"Business Analyst, Design, Communication Skills, Process Mapping, Analytical Skills, Business Processes, Business Process, Research",1 week ago,3.7,75214  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-pune-5-to-10-years-300626909015
Business Analyst,Accenture,Gurugram,7-12 Yrs,Not Disclosed,"Business Analyst, Design, Sales, Sap, Business Processes, Contract Management, Research, Sap Sales And Distribution",1 week ago,3.7,75214  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-gurugram-7-to-12-years-300626911317
Axiom Business Analyst,Luxoft,"Mumbai, Pune, Chennai",4-8 Yrs,Not Disclosed,"Sql, Regulatory Reporting, Waterfall, Uat, Reporting, Data Bricks, Business Analysis, Communication Skills",6 days ago,3.6,852  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-axiom-business-analyst-luxoft-india-llp-mumbai-pune-chennai-4-to-8-years-030726927975
Business Analyst,MALABAR GOLD & DIAMONDS,Kozhikode,10-15 Yrs,Not Disclosed,"Cost Analysis, Profitability Analysis, Data Analysis, Variance Analysis, Analytics Tool, Business Analysis, Cost, Data",1 week ago,4.1,1087  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-malabar-gold-diamonds-kozhikode-10-to-15-years-270426026569
Business Analyst,Accenture,Gurugram,7-12 Yrs,Not Disclosed,"Business Analyst, Design, Sap, Project Management, Process Mapping, Analytical Skills, Business Processes, Modeling Tools",1 week ago,3.7,75214  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-gurugram-7-to-12-years-300626911221
Business Analyst,Optimizze IT Solutions,"Gurugram, Delhi / NCR",4-8 Yrs,12-22 Lacs PA,"Business Analysis, Bpmn, Business Analytics, Brd, Jira / Confluence, Requirement Gathering, User Stories, Agile",3 days ago,N/A,N/A,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-optemizzeit-solutions-gurugram-delhi-ncr-4-to-8-years-070726004511
Business Analyst,Fulcrum Digital,Hybrid - Pune,6-8 Yrs,20-30 Lacs PA,"Business Analyst, Property and Casualty, Gen AI, Claims, Policies, Underwriting, P&C, Generative Artificial Intelligence",6 days ago,N/A,N/A,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-futran-tech-solutions-pune-6-to-8-years-030726022631
Avaloq Business Analyst,Barclays,Pune,5-10 Yrs,Not Disclosed,"Unix, Order management, Change management, Agile, Application development, Investment banking, Test cases, Visio",2 days ago,3.8,1168  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-avaloq-business-analyst-barclays-shared-services-pune-5-to-10-years-070726502302
Business Analyst - Gxp Expertise,Bahwan CyberTek,Chennai,6-10 Yrs,Not Disclosed,"Alm, FRS, Requirement Gathering, Functional Specifications, Documentation, Workflow, UAT, JIRA",4 days ago,3.3,730  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-gxp-expertise-bahwan-cybertek-chennai-6-to-10-years-060726008015
Guidewire Business Analyst - Ace Certified,Hexaware Technologies,"Hybrid - Noida, Pune, Chennai",6-11 Yrs,Not Disclosed,"Guidewire, Business Analysis, Claim center, Billing Center, Policy Center, BRD, User Stories, FRD",1 week ago,3.4,7898  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-guidewire-business-analyst-ace-certified-hexaware-technologies-noida-pune-chennai-6-to-11-years-290526014394
Business Analyst,Makemytrip,Bengaluru,2-4 Yrs,Not Disclosed,"charts, business requirements, kpi, bi, business analysis, pivot table, dashboards, sql",2 weeks ago,3.5,1039  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-makemytrip-india-pvt-ltd-bengaluru-2-to-4-years-250626501160
LoanIQ Developer/ Tester/ Business Analyst,Atyeti,Remote,5-10 Yrs,Not Disclosed,"Loaniq, Loan IQ SDK, SDK, IQ, Development, Software testing, Business analysis",3 days ago,3.7,176  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-loaniq-developer-tester-business-analyst-atyeti-chennai-5-to-10-years-240626038258
Business Analyst - Delhi - 7-10 yr,Tata Consultancy Services,"Noida, New Delhi, Delhi / NCR",7-10 Yrs,Not Disclosed,"E-commerce, Business Analysis, Government Projects, BFSI, Budgeting, Project, Analysis",1 week ago,3.3,116794  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-delhi-7-10-yr-tata-consultancy-services-noida-new-delhi-delhi-ncr-7-to-10-years-130626009691
Business Analyst,Antier Solutions,Mohali,2-4 Yrs,Not Disclosed,"Business analysis, Gap Analysis, risk management, User Acceptance Testing, system documentation, project documentation, 32194, project planning",3 days ago,2.6,112  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-antier-solutions-private-limited-mohali-2-to-4-years-070726901382
Business Analyst,Hinduja Tech,Chennai,5-10 Yrs,Not Disclosed,"ERP, discrete manufacturing, Process mapping, SAP, Business Analyst, Agile scrum, Visio, QlikView",2 days ago,3.1,511  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-hinduja-group-chennai-5-to-10-years-070726503771
Business Analyst,Epicor,Hyderabad,3-8 Yrs,Not Disclosed,"Supply chain, Product management, Career development, ERP, Automation, Usage, Business Analyst, Analytical",2 days ago,2.9,240  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-epicor-software-india-pvt-ltd-hyderabad-3-to-8-years-070726500572
Business Analyst,Luxoft,Hybrid - Noida,4-9 Yrs,Not Disclosed,"Banking and Finance, Agile, Business Analysis, data analysis, Analysis, Finance, Data",3 days ago,3.6,852  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-luxoft-noida-4-to-9-years-070726002909
Business Analyst / Project Owner - Web3 Gaming & Metaverse,Antier Solutions,Chandigarh,3-5 Yrs,Not Disclosed,"Business Analysis, Metaverse, Business Analyst, Requirement Gathering, Blockchain, Documentation, BRD, Web3",3 days ago,2.6,112  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-project-owner-web3-gaming-metaverse-antier-solutions-private-limited-chandigarh-3-to-5-years-060726909522
Business Analyst,Amrita Vishwa Vidyapeetham,Coimbatore,2-7 Yrs,Not Disclosed,"Data analysis, Excel, Business Analyst, Business analysis, Project management, Analytical, Agile, Stakeholder management",3 days ago,3.6,225  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-amrita-vishwa-vidyapeetham-coimbatore-2-to-7-years-060726504335
Business Analyst,Polus Solutions,Thiruvananthapuram,3-5 Yrs,Not Disclosed,"Business process, Customer management, ERP, Analytical, Application development, Gap analysis, MS Office, JIRA",3 days ago,4.4,4  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-polus-solutions-thiruvananthapuram-3-to-5-years-060726503517
Business Analyst,Embarkingonvoyage Digital Solutions,Pune,4-7 Yrs,Not Disclosed,"fea, analytical, cae, interpersonal skills, business analysis, ansys, finite element analysis, autocad",3 days ago,3.3,11  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-embarkingonvoyage-digital-solutions-pune-4-to-7-years-060726502504
Business Analyst,Aethereus Consulting,Chennai,6-11 Yrs,Not Disclosed,"Business Analyst, Business analysis, Underwriting, Analytical, Agile, Product design, Stakeholder management, Operations",3 days ago,3.0,28  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-myridius-chennai-6-to-11-years-060726501752
Business Analyst,Globalbees Brands,"New Delhi(Ghitorni), Gurugram, Delhi / NCR",2-5 Yrs,Not Disclosed,"business analyst, SQL, Power BI, Dashboard Development, Business analysis, Dashboards, Bi, Development",3 days ago,3.6,109  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-globalbees-brands-new-delhi-gurugram-delhi-ncr-2-to-5-years-060726020902
Business Analyst (LMS & LOS),Tecnics Integration Technologies,Hyderabad,8-13 Yrs,15-30 Lacs PA,"Business Analyst, Loan Management System, Loan Origination System, LMS, Business analysis, Management, Origination, Loan Origination",3 days ago,3.3,132  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-lms-los-tecnics-integration-technologies-hyderabad-8-to-13-years-060726012560
Business Analyst,Crif Solutions,Pune,6-10 Yrs,17-20 Lacs PA,"Loan Origination System, Retail Lending, LOS, LMS, Lending, Loan Management System, Finone, Business analysis",4 days ago,3.1,184  Reviews,Business Analyst,2026-07-10,https://www.naukri.com/job-listings-business-analyst-crif-solutions-pune-6-to-10-years-060726006576
